GEOID,YEAR,mean_mig,mean_base,SSP2,Inundated,mean_inun
37099,2030,45058.14156377879,45084.7222738093,NA,1,45084.7222738093
37099,2035,46138.34208062463,46193.721158337605,NA,1,46193.721158337605
37099,2040,47073.87834979501,47178.061360192565,NA,1,47178.061360192565
37099,2045,47717.486730333534,47906.19428086349,NA,1,47906.19428086349
37099,2050,48386.107033978304,48724.83852997021,NA,1,48724.83852997021
37099,2055,49309.61913482236,49918.69711995308,NA,1,49918.69711995308
37099,2060,50185.87102331402,51285.20748786475,NA,1,51285.20748786475
37099,2065,50719.459504301616,52707.84550700052,NA,1,52707.84550700052
37099,2070,50477.9708247568,54076.31147682822,NA,1,54076.31147682822
37099,2075,48652.06665115565,55173.26714091523,NA,1,55173.26714091523
37099,2080,44170.78615732516,56035.24725751333,NA,1,56035.24725751333
37099,2085,35654.397476281,57360.216058219274,NA,1,57360.216058219274
37099,2090,19370.91255382295,59222.79067092539,NA,1,59222.79067092539
37099,2095,-11859.93015091132,61381.26208831482,NA,1,61381.26208831482
37099,2100,-70874.25679037224,63608.25792857424,NA,1,63608.25792857424
37101,2020,193592.1917500721,193455.40413667067,SSP2,1,193455.40413667067
37101,2025,200190.87627992328,200231.70708248252,SSP2,1,200231.70708248252
37101,2030,205305.8915278074,205924.05391235425,SSP2,1,205924.05391235425
37101,2035,209003.92072967242,210731.01198851623,SSP2,1,210731.01198851623
37101,2040,211573.14429730768,215189.174589323,SSP2,1,215189.174589323
37101,2045,212583.5932174264,219235.697300728,SSP2,1,219235.697300728
37101,2050,211531.6991168201,222977.2789934603,SSP2,1,222977.2789934603
37101,2055,207903.9887800619,226874.23731961695,SSP2,1,226874.23731961695
37101,2060,200702.60059025572,231350.90598677,SSP2,1,231350.90598677
37101,2065,188054.18579693208,236559.4305032032,SSP2,1,236559.4305032032
37101,2070,167031.2629389879,242625.71118470895,SSP2,1,242625.71118470895
37101,2075,133003.55178721668,249424.01528914546,SSP2,1,249424.01528914546
37101,2080,78615.15715421885,256658.6429006467,SSP2,1,256658.6429006467
37101,2085,-7644.3574423058135,264266.6588612248,SSP2,1,264266.6588612248
37101,2090,-142133.73461873052,272125.2725207139,SSP2,1,272125.2725207139
37101,2095,-347900.7170501469,280403.8607080637,SSP2,1,280403.8607080637
37101,2100,-658853.7565603541,289169.0379644376,SSP2,1,289169.0379644376
37103,2020,9937.988256458924,9869.962837183743,SSP2,0.9991989148856772,9862.056156875957
37103,2025,10075.65387355595,9922.775035091809,SSP2,0.9991365039572745,9914.206758116152
37103,2030,10143.190826969396,9919.956456450349,SSP2,0.9990740930288717,9910.771499614033
37103,2035,10119.203432730133,9862.948019973235,SSP2,0.9989841600181567,9852.928843035705
37103,2040,10018.338938037648,9782.922251592594,SSP2,0.9988942270074417,9772.104560378484
37103,2045,9859.82989016765,9725.366751887448,SSP2,0.9988319413762573,9714.006953383845
37103,2050,9646.958709676714,9734.015220361347,SSP2,0.9987696557450729,9722.039030657603
37103,2055,9340.32022847257,9827.948832058944,SSP2,0.998631066843917,9814.495027046452
37103,2060,8818.567064101266,9998.436508143677,SSP2,0.9984924779427611,9983.363644569748
37103,2065,7883.8738013397515,10208.273239431222,SSP2,0.9984227731844799,10192.172477137836
37103,2070,6351.617294458372,10434.361734569102,SSP2,0.9983530684261989,10417.177054775977
37103,2075,3952.537646780443,10668.58621719168,SSP2,0.9982850225719364,10650.289832639846
37103,2080,430.4873052306525,10932.489962115495,SSP2,0.998216976717674,10912.997077979247
37103,2085,-4353.258259800518,11245.879103296751,SSP2,0.998151731241792,11225.093696291544
37103,2090,-10908.103080170247,11594.679926110666,SSP2,0.9980864857659102,11572.493341032337
37103,2095,-19959.738143019928,11969.059050270871,SSP2,0.9980347881229781,11945.537313268502
37103,2100,-32258.302439544466,12357.908806531197,SSP2,0.9979830904800461,12332.984022612582
37105,2020,61406.476876028115,61402.40003397543,NA,1,61402.40003397543
37105,2025,63132.652825989775,63157.33960298483,NA,1,63157.33960298483
37105,2030,64619.87890249243,64668.163374964504,NA,1,64668.163374964504
37105,2035,65899.2301548422,65938.6243072212,NA,1,65938.6243072212
37105,2040,67235.77640161231,67211.07822318347,NA,1,67211.07822318347
37105,2045,68628.20666565494,68455.19127815193,NA,1,68455.19127815193
37105,2050,70216.5956766224,69769.73271948518,NA,1,69769.73271948518
37105,2055,72218.97573642721,71307.22757731094,NA,1,71307.22757731094
37105,2060,74717.32899796827,73049.24531051466,NA,1,73049.24531051466
37105,2065,77729.52805503058,74866.28239551977,NA,1,74866.28239551977
37105,2070,81524.4532299547,76820.8235581608,NA,1,76820.8235581608
37105,2075,86390.99440205864,78899.20190478803,NA,1,78899.20190478803
37105,2080,92781.91958269507,81104.32830426517,NA,1,81104.32830426517
37105,2085,101487.71830960795,83529.81739868887,NA,1,83529.81739868887
37105,2090,113417.13994728035,86100.37575503282,NA,1,86100.37575503282
37105,2095,129903.337747389,88771.59721283935,NA,1,88771.59721283935
37105,2100,152896.93354731236,91562.48931776382,NA,1,91562.48931776382
37107,2020,59147.596351683176,59071.76301176658,SSP2,1,59071.76301176658
37107,2025,60075.541529779184,59981.38186545761,SSP2,1,59981.38186545761
37107,2030,60686.31269969588,60649.771594837,SSP2,1,60649.771594837
37107,2035,61020.47020410612,61119.286884362424,SSP2,1,61119.286884362424
37107,2040,61272.39177613627,61594.78097296628,SSP2,1,61594.78097296628
37107,2045,61422.77787042356,62075.89346884573,SSP2,1,62075.89346884573
37107,2050,61670.85240625507,62798.091391181886,SSP2,1,62798.091391181886
37107,2055,62147.776557698555,63955.68166692874,SSP2,1,63955.68166692874
37107,2060,62596.01820189783,65383.165994266965,SSP2,1,65383.165994266965
37107,2065,62791.388184299285,66971.46193529954,SSP2,1,66971.46193529954
37107,2070,62567.301350422495,68704.168950209365,SSP2,1,68704.168950209365
37107,2075,61622.67053709884,70486.97465493478,SSP2,1,70486.97465493478
37107,2080,59698.85773165995,72336.45935881676,SSP2,1,72336.45935881676
37107,2085,56631.703453520706,74423.8333522969,SSP2,1,74423.8333522969
37107,2090,51892.982297844595,76703.86845093642,SSP2,1,76703.86845093642
37107,2095,44793.496226569936,79104.1141408875,SSP2,1,79104.1141408875
37107,2100,34586.81218428849,81625.26823104778,SSP2,1,81625.26823104778
37109,2020,82694.10154415958,82689.11356975089,NA,1,82689.11356975089
37109,2025,84091.57171330348,84129.8479721828,NA,1,84129.8479721828
37109,2030,84885.51592934823,84983.07111315329,NA,1,84983.07111315329
37109,2035,85308.36686081858,85473.27450050424,NA,1,85473.27450050424
37109,2040,85460.9002064581,85699.44559749652,NA,1,85699.44559749652
37109,2045,85473.88143847733,85788.2765279814,NA,1,85788.2765279814
37109,2050,85636.86508726803,86025.45820300259,NA,1,86025.45820300259
37109,2055,86172.35703584562,86621.25262019878,NA,1,86621.25262019878
37109,2060,87263.19957567274,87731.30537891432,NA,1,87731.30537891432
37109,2065,88964.19317814593,89361.33422507653,NA,1,89361.33422507653
37109,2070,91189.58112765352,91350.4210889281,NA,1,91350.4210889281
37109,2075,93920.55286239614,93557.12438908784,NA,1,93557.12438908784
37109,2080,97346.68499353708,95986.34716855988,NA,1,95986.34716855988
37109,2085,101787.22120882834,98671.7990948908,NA,1,98671.7990948908
37109,2090,107692.32743559683,101579.0482026484,NA,1,101579.0482026484
37109,2095,115848.76671000103,104738.49045283381,NA,1,104738.49045283381
37109,2100,127329.59559029868,108075.5572665295,NA,1,108075.5572665295
37111,2020,45656.04390354829,45655.93659261918,NA,1,45655.93659261918
37111,2025,46069.17411834227,46081.95936288618,NA,1,46081.95936288618
37111,2030,46212.63324865239,46247.57293758294,NA,1,46247.57293758294
37111,2035,46161.14019876246,46230.39377178467,NA,1,46230.39377178467
37111,2040,46036.98593754794,46158.60687643018,NA,1,46158.60687643018
37111,2045,45907.94275738266,46108.67851406569,NA,1,46108.67851406569
37111,2050,45886.22705106645,46207.3556015702,NA,1,46207.3556015702
37111,2055,46041.2783886827,46546.56392928035,NA,1,46546.56392928035
37111,2060,46350.91959999078,47137.65800313831,NA,1,47137.65800313831
37111,2065,46741.70731688681,47957.2123162888,NA,1,47957.2123162888
37111,2070,47054.07509279712,48923.831230050906,NA,1,48923.831230050906
37111,2075,47119.085156580615,49995.45425824298,NA,1,49995.45425824298
37111,2080,46753.98263856948,51208.418494254896,NA,1,51208.418494254896
37111,2085,45631.343836550535,52611.60059461777,NA,1,52611.60059461777
37111,2090,43123.6834429687,54168.09664344975,NA,1,54168.09664344975
37111,2095,38249.711572844724,55838.30982412755,NA,1,55838.30982412755
37111,2100,29457.774423557556,57595.240958318565,NA,1,57595.240958318565
37113,2020,33677.20990096875,33666.29957198091,NA,1,33666.29957198091
37113,2025,33155.3770660803,33130.84966592189,NA,1,33130.84966592189
37113,2030,32567.14726871448,32521.50579730993,NA,1,32521.50579730993
37113,2035,31962.270972138078,31884.34929826623,NA,1,31884.34929826623
37113,2040,31574.904884676478,31448.334149033395,NA,1,31448.334149033395
37113,2045,31477.77610469044,31277.004915085916,NA,1,31277.004915085916
37113,2050,31664.12765728977,31347.854463706986,NA,1,31347.854463706986
37113,2055,32207.484854415998,31706.56080979385,NA,1,31706.56080979385
37113,2060,33084.16263874521,32282.563504750477,NA,1,32282.563504750477
37113,2065,34276.50757984399,32979.610749410465,NA,1,32979.610749410465
37113,2070,35866.30551908517,33745.62334845174,NA,1,33745.62334845174
37113,2075,38098.32349268671,34584.03188760501,NA,1,34584.03188760501
37113,2080,41398.473360098884,35478.42635264775,NA,1,35478.42635264775
37113,2085,46625.57017321288,36472.66450560873,NA,1,36472.66450560873
37113,2090,55253.24356966284,37572.82564754966,NA,1,37572.82564754966
37113,2095,69895.70436110796,38737.74467921255,NA,1,38737.74467921255
37113,2100,95350.11804034944,39951.485495151115,NA,1,39951.485495151115
37115,2020,21343.532409010742,21343.532409010742,NA,1,21343.532409010742
37115,2025,21505.251540728306,21522.39148460851,NA,1,21522.39148460851
37115,2030,21572.811032513397,21622.196860942964,NA,1,21622.196860942964
37115,2035,21503.551790006764,21602.916212525604,NA,1,21602.916212525604
37115,2040,21383.754835254203,21557.125427259492,NA,1,21557.125427259492
37115,2045,21267.86950058836,21549.30887420166,NA,1,21549.30887420166
37115,2050,21180.459963968697,21621.340281399745,NA,1,21621.340281399745
37115,2055,21168.265085785413,21846.641814570652,NA,1,21846.641814570652
37115,2060,21181.270423647755,22213.8699207132,NA,1,22213.8699207132
37115,2065,21099.050218232234,22658.608776455432,NA,1,22658.608776455432
37115,2070,20811.52689381501,23156.791972852734,NA,1,23156.791972852734
37115,2075,20141.22184220121,23669.229497517925,NA,1,23669.229497517925
37115,2080,18826.67309834009,24172.540022935824,NA,1,24172.540022935824
37115,2085,16569.500982660742,24772.641633291933,NA,1,24772.641633291933
37115,2090,12800.747767179388,25521.947182257285,NA,1,25521.947182257285
37115,2095,6498.873575023469,26375.316623743878,NA,1,26375.316623743878
37115,2100,-3984.8966066763032,27249.87650233383,NA,1,27249.87650233383
37117,2020,23562.379357251877,23520.066143157048,SSP2,0.9998650807186885,23516.892832736616
37117,2025,23691.846215521287,23634.377903325778,SSP2,0.9998309833866627,23630.38330081422
37117,2030,23658.615040736764,23647.324793168882,SSP2,0.9997968860546368,23642.521691732858
37117,2035,23432.725892454622,23560.83050045999,SSP2,0.9997197918751688,23554.22856432599
37117,2040,23065.043058274347,23481.58231001056,SSP2,0.9996426976957008,23473.192286542602
37117,2045,22562.094000232937,23484.39234202347,SSP2,0.9996096514903916,23475.225244473702
37117,2050,21913.39880762858,23651.10289053208,SSP2,0.9995766052850824,23641.089138566258
37117,2055,21003.508072824752,23994.687548649254,SSP2,0.9995422744395156,23983.7045668424
37117,2060,19684.694063666568,24517.46639174854,SSP2,0.9995079435939488,24505.402415350338
37117,2065,17691.512463457937,25140.972100133662,SSP2,0.999470463479044,25127.659037234305
37117,2070,14685.892829122498,25817.555990516106,SSP2,0.9994329833641393,25802.91700677222
37117,2075,10237.59882291021,26524.670924326678,SSP2,0.9992749983392091,26505.440493854607
37117,2080,3770.9155038920157,27261.050467785786,SSP2,0.9991170133142789,27236.97932318396
37117,2085,-5525.589877146453,28088.802570289386,SSP2,0.9990495689625798,28062.106100522615
37117,2090,-18677.249727777496,28988.901979749942,SSP2,0.9989821246108805,28959.39488986716
37117,2095,-36981.853887943995,29935.188703379255,SSP2,0.9988383289123236,29900.4138601584
37117,2100,-62285.72533721378,30904.686639959582,SSP2,0.9986945332137666,30864.34159801216
37119,2020,1099579.176942529,1098027.1043067814,NA,1,1098027.1043067814
37119,2025,1160277.5514109647,1157091.5795360128,NA,1,1157091.5795360128
37119,2030,1213744.1809785108,1208560.7507719076,NA,1,1208560.7507719076
37119,2035,1257973.0944789874,1250164.642360485,NA,1,1250164.642360485
37119,2040,1295912.6587195129,1284572.1504372323,NA,1,1284572.1504372323
37119,2045,1331119.7901628462,1314888.198293471,NA,1,1314888.198293471
37119,2050,1367131.943418516,1344065.5114833422,NA,1,1344065.5114833422
37119,2055,1406282.806942563,1373593.5199776108,NA,1,1373593.5199776108
37119,2060,1450443.2284583666,1404326.1597882302,NA,1,1404326.1597882302
37119,2065,1499276.534538472,1434603.219187603,NA,1,1434603.219187603
37119,2070,1554906.4298997896,1464864.293101563,NA,1,1464864.293101563
37119,2075,1623482.0511299905,1498696.455461013,NA,1,1498696.455461013
37119,2080,1712744.1424666569,1539745.6093710796,NA,1,1539745.6093710796
37119,2085,1829478.0171737103,1588348.585902565,NA,1,1588348.585902565
37119,2090,1978105.2095405732,1641304.0144026694,NA,1,1641304.0144026694
37119,2095,2165763.347766898,1696044.225545497,NA,1,1696044.225545497
37119,2100,2403535.7266792115,1750720.037421397,NA,1,1750720.037421397
37121,2020,15046.82864780309,15046.82864780309,NA,1,15046.82864780309
37121,2025,14922.953508850906,14923.655356781273,NA,1,14923.655356781273
37121,2030,14742.261019787318,14741.452008293641,NA,1,14741.452008293641
37121,2035,14528.505733056665,14522.421493285703,NA,1,14522.421493285703
37121,2040,14333.165101487584,14315.933784744268,NA,1,14315.933784744268
37121,2045,14205.722335012199,14167.923932024423,NA,1,14167.923932024423
37121,2050,14195.147943741236,14121.267197499126,NA,1,14121.267197499126
37121,2055,14320.748041051771,14184.770124072382,NA,1,14184.770124072382
37121,2060,14605.536847681848,14364.55848558405,NA,1,14364.55848558405
37121,2065,15024.138953250804,14608.618002410298,NA,1,14608.618002410298
37121,2070,15595.33633668845,14893.74565440366,NA,1,14893.74565440366
37121,2075,16382.213378450846,15215.270118566872,NA,1,15215.270118566872
37121,2080,17513.43312964956,15587.109013100238,NA,1,15587.109013100238
37121,2085,19207.89212874513,16029.246997232583,NA,1,16029.246997232583
37121,2090,21759.319728914183,16520.961021860112,NA,1,16520.961021860112
37121,2095,25654.02586010173,17048.759604470728,NA,1,17048.759604470728
37121,2100,31669.811886956733,17591.772408430203,NA,1,17591.772408430203
37123,2020,28013.899194972208,28013.899194972208,NA,1,28013.899194972208
37123,2025,28415.89369406633,28422.006120473714,NA,1,28422.006120473714
37123,2030,28744.39397419924,28754.84429206391,NA,1,28754.84429206391
37123,2035,28964.26000277349,28976.150740164965,NA,1,28976.150740164965
37123,2040,29228.68149167463,29240.310032961297,NA,1,29240.310032961297
37123,2045,29568.66125451149,29580.10280560781,NA,1,29580.10280560781
37123,2050,30017.344288047723,30031.609202006086,NA,1,30031.609202006086
37123,2055,30598.802191662307,30622.66113132817,NA,1,30622.66113132817
37123,2060,31291.793478912066,31337.306376448134,NA,1,31337.306376448134
37123,2065,32043.34677953554,32130.906959891072,NA,1,32130.906959891072
37123,2070,32832.81834275538,32996.60045619038,NA,1,32996.60045619038
37123,2075,33628.62117610335,33924.43147720331,NA,1,33924.43147720331
37123,2080,34356.45015347094,34875.47067049956,NA,1,34875.47067049956
37123,2085,35024.34714900308,35914.74347942609,NA,1,35914.74347942609
37123,2090,35532.062170154815,37027.726348545235,NA,1,37027.726348545235
37123,2095,35751.26644764145,38212.67801455639,NA,1,38212.67801455639
37123,2100,35461.66350877256,39437.1090025583,NA,1,39437.1090025583
37125,2020,94123.30310318606,94076.50927408588,NA,1,94076.50927408588
37125,2025,94054.27784318321,93979.86131031696,NA,1,93979.86131031696
37125,2030,93879.51058986591,93773.21145217512,NA,1,93773.21145217512
37125,2035,93725.2625840628,93576.30069059522,NA,1,93576.30069059522
37125,2040,94013.50349854991,93813.7405635781,NA,1,93813.7405635781
37125,2045,94737.25103004077,94481.20513752852,NA,1,94481.20513752852
37125,2050,95850.4264138975,95540.00150058091,NA,1,95540.00150058091
37125,2055,97432.09012726259,97084.1802914921,NA,1,97084.1802914921
37125,2060,99376.25257579505,99031.20161495636,NA,1,99031.20161495636
37125,2065,101465.38491888808,101195.16808682906,NA,1,101195.16808682906
